"city","date","cases"
"Sydney",2021-07-05,14
"Sydney",2021-07-06,17
"Sydney",2021-07-07,22
"Sydney",2021-07-08,19
"Sydney",2021-07-09,26
"Sydney",2021-07-10,28
"Sydney",2021-07-11,27
"Sydney",2021-07-12,29
"Sydney",2021-07-13,29
"Sydney",2021-07-14,25
"Sydney",2021-07-15,33
"Sydney",2021-07-16,29
"Sydney",2021-07-17,26
"Sydney",2021-07-18,30
"Sydney",2021-07-19,26
"Sydney",2021-07-20,36
"Sydney",2021-07-21,43
"Sydney",2021-07-22,52
"Sydney",2021-07-23,44
"Sydney",2021-07-24,47
"Sydney",2021-07-25,57
"Sydney",2021-07-26,57
"Sydney",2021-07-27,58
"Sydney",2021-07-28,64
"Sydney",2021-07-29,54
"Sydney",2021-07-30,65
"Sydney",2021-07-31,59
"Sydney",2021-08-01,65
"Sydney",2021-08-02,60
"Sydney",2021-08-03,61
"Sydney",2021-08-04,63
"Sydney",2021-08-05,74
"Sydney",2021-08-06,77
"Sydney",2021-08-07,68
"Sydney",2021-08-08,68
"Sydney",2021-08-09,89
"Sydney",2021-08-10,75
"Sydney",2021-08-11,76
"Sydney",2021-08-12,77
"Sydney",2021-08-13,79
"Sydney",2021-08-14,74
"Sydney",2021-08-15,79
"Sydney",2021-08-16,84
"Sydney",2021-08-17,86
"Sydney",2021-08-18,90
"Sydney",2021-08-19,94
"Sydney",2021-08-20,106
"Sydney",2021-08-21,110
"Sydney",2021-08-22,92
"Sydney",2021-08-23,112
"Sydney",2021-08-24,115
"Sydney",2021-08-25,128
"Sydney",2021-08-26,119
"Sydney",2021-08-27,124
"Sydney",2021-08-28,128
"Sydney",2021-08-29,125
"Sydney",2021-08-30,136
"Sydney",2021-08-31,141
"Sydney",2021-09-01,140
"Sydney",2021-09-02,146
"Sydney",2021-09-03,138
"Sydney",2021-09-04,145
"Sydney",2021-09-05,135
"Sydney",2021-09-06,143
"Sydney",2021-09-07,151
"Sydney",2021-09-08,163
"Sydney",2021-09-09,151
"Sydney",2021-09-10,155
"Sydney",2021-09-11,147
"Sydney",2021-09-12,142
"Sydney",2021-09-13,137
"Sydney",2021-09-14,147
"Sydney",2021-09-15,154
"Sydney",2021-09-16,149
"Sydney",2021-09-17,146
"Sydney",2021-09-18,145
"Sydney",2021-09-19,138
"Sydney",2021-09-20,141
"Sydney",2021-09-21,150
"Sydney",2021-09-22,151
"Sydney",2021-09-23,153
"Sydney",2021-09-24,152
"Sydney",2021-09-25,125
"Sydney",2021-09-26,120
"Sydney",2021-09-27,132
"Sydney",2021-09-28,135
"Sydney",2021-09-29,127
"Sydney",2021-09-30,122
"Sydney",2021-10-01,128
"Sydney",2021-10-02,113
"Sydney",2021-10-03,113
"Sydney",2021-10-04,109
"Sydney",2021-10-05,90
"Sydney",2021-10-06,103
"Sydney",2021-10-07,103
"Sydney",2021-10-08,93
"Sydney",2021-10-09,88
"Sydney",2021-10-10,82
"Sydney",2021-10-11,78
"Sydney",2021-10-12,78
"Sydney",2021-10-13,76
"Sydney",2021-10-14,76
"Sydney",2021-10-15,67
"Sydney",2021-10-16,59
"Sydney",2021-10-17,61
"Sydney",2021-10-18,55
"Sydney",2021-10-19,66
"Sydney",2021-10-20,67
"Sydney",2021-10-21,76
"Sydney",2021-10-22,58
"Sydney",2021-10-23,58
"Sydney",2021-10-24,58
"Sydney",2021-10-25,56
"Sydney",2021-10-26,58
"Sydney",2021-10-27,59
"Sydney",2021-10-28,52
"Sydney",2021-10-29,45
"Sydney",2021-10-30,51
"Sydney",2021-10-31,32
"Sydney",2021-11-01,36
"Sydney",2021-11-02,52
"Sydney",2021-11-03,58
"Sydney",2021-11-04,39
"Sydney",2021-11-05,53
"Sydney",2021-11-06,56
"Sydney",2021-11-07,57
"Sydney",2021-11-08,59
"Sydney",2021-11-09,56
"Sydney",2021-11-10,62
"Sydney",2021-11-11,69
"Sydney",2021-11-12,69
"Sydney",2021-11-13,49
"Sydney",2021-11-14,55
"Sydney",2021-11-15,50
"Sydney",2021-11-16,64
"Sydney",2021-11-17,62
"Sydney",2021-11-18,59
"Sydney",2021-11-19,64
"Sydney",2021-11-20,55
"Sydney",2021-11-21,61
"Sydney",2021-11-22,67
"Sydney",2021-11-23,82
"Sydney",2021-11-24,86
"Sydney",2021-11-25,84
"Sydney",2021-11-26,86
"Sydney",2021-11-27,72
"Sydney",2021-11-28,66
"Sydney",2021-11-29,51
"Sydney",2021-11-30,89
"Sydney",2021-12-01,96
"Sydney",2021-12-02,107
"Sydney",2021-12-03,94
"Sydney",2021-12-04,83
"Sydney",2021-12-05,85
"Sydney",2021-12-06,90
"Sydney",2021-12-07,123
"Sydney",2021-12-08,126
"Sydney",2021-12-09,133
"Sydney",2021-12-10,134
"Sydney",2021-12-11,131
"Sydney",2021-12-12,122
"Sydney",2021-12-13,146
"Sydney",2021-12-14,177
"Sydney",2021-12-15,195
"Sydney",2021-12-16,180
"Sydney",2021-12-17,193
"Sydney",2021-12-18,203
"Sydney",2021-12-19,198
"Sydney",2021-12-20,202
"Sydney",2021-12-21,209
"Sydney",2021-12-22,220
"Sydney",2021-12-23,216
"Sydney",2021-12-24,217
"Sydney",2021-12-25,224
"Sydney",2021-12-26,220
"Sydney",2021-12-27,216
"Sydney",2021-12-28,222
"Sydney",2021-12-29,223
"Sydney",2021-12-30,225
"Sydney",2021-12-31,223
"Sydney",2022-01-01,224
"Sydney",2022-01-02,225
"Sydney",2022-01-03,224
"Sydney",2022-01-04,226
"Sydney",2022-01-05,226
"Sydney",2022-01-06,225
"Sydney",2022-01-07,226
"Sydney",2022-01-08,224
"Sydney",2022-01-09,225
"Sydney",2022-01-10,226
"Sydney",2022-01-11,225
"Sydney",2022-01-12,226
"Sydney",2022-01-13,224
"Sydney",2022-01-14,224
"Sydney",2022-01-15,225
"Sydney",2022-01-16,222
"Sydney",2022-01-17,224
"Sydney",2022-01-18,223
"Sydney",2022-01-19,224
"Sydney",2022-01-20,444
"Sydney",2022-01-21,448
"Sydney",2022-01-22,445
"Sydney",2022-01-23,443
"Sydney",2022-01-24,443
"Sydney",2022-01-25,448
"Sydney",2022-01-26,441
"Sydney",2022-01-27,443
"Sydney",2022-01-28,433
"Sydney",2022-01-29,441
"Sydney",2022-01-30,438
"Sydney",2022-01-31,435
"Sydney",2022-02-01,437
"Sydney",2022-02-02,436
"Sydney",2022-02-03,433
"Sydney",2022-02-04,428
"Sydney",2022-02-05,421
"Sydney",2022-02-06,421
"Sydney",2022-02-07,434
"Sydney",2022-02-08,434
"Sydney",2022-02-09,431
"Sydney",2022-02-10,430
"Sydney",2022-02-11,425
"Sydney",2022-02-12,413
"Sydney",2022-02-13,406
"Sydney",2022-02-14,429
"Sydney",2022-02-15,424
"Sydney",2022-02-16,427
"Sydney",2022-02-17,429
"Sydney",2022-02-18,422
"Sydney",2022-02-19,401
"Sydney",2022-02-20,413
"Sydney",2022-02-21,419
"Sydney",2022-02-22,433
"Sydney",2022-02-23,426
"Sydney",2022-02-24,420
"Sydney",2022-02-25,419
"Sydney",2022-02-26,405
"Sydney",2022-02-27,423
"Sydney",2022-02-28,431
"Sydney",2022-03-01,432
"Sydney",2022-03-02,435
"Sydney",2022-03-03,437
"Sydney",2022-03-04,434
"Sydney",2022-03-05,433
"Sydney",2022-03-06,431
"Sydney",2022-03-07,436
"Sydney",2022-03-08,440
"Sydney",2022-03-09,441
"Sydney",2022-03-10,441
"Sydney",2022-03-11,436
"Sydney",2022-03-12,442
"Sydney",2022-03-13,416
"Sydney",2022-03-14,443
"Sydney",2022-03-15,441
"Sydney",2022-03-16,446
"Sydney",2022-03-17,447
"Sydney",2022-03-18,448
"Sydney",2022-03-19,447
"Sydney",2022-03-20,441
"Sydney",2022-03-21,448
"Sydney",2022-03-22,447
"Sydney",2022-03-23,450
"Sydney",2022-03-24,451
"Sydney",2022-03-25,446
"Sydney",2022-03-26,445
"Sydney",2022-03-27,445
"Sydney",2022-03-28,450
"Sydney",2022-03-29,446
"Sydney",2022-03-30,448
"Sydney",2022-03-31,449
"Sydney",2022-04-01,447
"Sydney",2022-04-02,449
"Sydney",2022-04-03,437
"Sydney",2022-04-04,448
"Sydney",2022-04-05,445
"Sydney",2022-04-06,448
"Sydney",2022-04-07,448
"Sydney",2022-04-08,445
"Sydney",2022-04-09,445
"Sydney",2022-04-10,445
"Sydney",2022-04-11,448
"Sydney",2022-04-12,444
"Sydney",2022-04-13,447
"Sydney",2022-04-14,444
"Sydney",2022-04-15,444
"Sydney",2022-04-16,433
"Sydney",2022-04-17,440
"Sydney",2022-04-18,436
"Sydney",2022-04-19,445
"Sydney",2022-04-20,442
"Sydney",2022-04-21,442
"Sydney",2022-04-22,441
"Sydney",2022-04-23,436
"Sydney",2022-04-24,429
"Sydney",2022-04-25,437
"Sydney",2022-04-26,440
"Sydney",2022-04-27,438
"Sydney",2022-04-28,438
"Sydney",2022-04-29,437
"Sydney",2022-04-30,428
"Sydney",2022-05-01,418
"Sydney",2022-05-02,437
"Sydney",2022-05-03,435
"Sydney",2022-05-04,442
"Sydney",2022-05-05,435
"Sydney",2022-05-06,436
"Sydney",2022-05-07,428
"Sydney",2022-05-08,421
"Sydney",2022-05-09,427
"Sydney",2022-05-10,440
"Sydney",2022-05-11,435
"Sydney",2022-05-12,442
"Sydney",2022-05-13,439
"Sydney",2022-05-14,427
"Sydney",2022-05-15,431
"Sydney",2022-05-16,438
"Sydney",2022-05-17,444
"Sydney",2022-05-18,439
"Sydney",2022-05-19,429
"Sydney",2022-05-20,440
"Sydney",2022-05-21,431
"Sydney",2022-05-22,425
"Sydney",2022-05-23,438
"Sydney",2022-05-24,440
"Sydney",2022-05-25,435
"Sydney",2022-05-26,428
"Sydney",2022-05-27,432
"Sydney",2022-05-28,430
"Sydney",2022-05-29,426
"Sydney",2022-05-30,430
"Sydney",2022-05-31,430
"Sydney",2022-06-01,434
"Sydney",2022-06-02,423
"Sydney",2022-06-03,430
"Sydney",2022-06-04,405
"Sydney",2022-06-05,409
"Sydney",2022-06-06,416
"Sydney",2022-06-07,434
"Sydney",2022-06-08,428
"Sydney",2022-06-09,420
"Sydney",2022-06-10,418
"Sydney",2022-06-11,410
"Sydney",2022-06-12,412
"Sydney",2022-06-13,418
"Sydney",2022-06-14,428
"Sydney",2022-06-15,434
"Sydney",2022-06-16,428
"Sydney",2022-06-17,427
"Sydney",2022-06-18,422
"Sydney",2022-06-19,419
"Sydney",2022-06-20,435
"Sydney",2022-06-21,431
"Sydney",2022-06-22,435
"Sydney",2022-06-23,436
"Sydney",2022-06-24,432
"Sydney",2022-06-25,433
"Sydney",2022-06-26,427
"Sydney",2022-06-27,435
"Sydney",2022-06-28,438
"Sydney",2022-06-29,437
"Sydney",2022-06-30,439
"Sydney",2022-07-01,436
"Sydney",2022-07-02,435
"Sydney",2022-07-03,433
"Sydney",2022-07-04,437
"Sydney",2022-07-05,444
"Sydney",2022-07-06,438
"Sydney",2022-07-07,442
"Sydney",2022-07-08,437
"Sydney",2022-07-09,437
"Sydney",2022-07-10,434
"Sydney",2022-07-11,442
"Sydney",2022-07-12,439
"Sydney",2022-07-13,443
"Sydney",2022-07-14,435
"Sydney",2022-07-15,434
"Sydney",2022-07-16,440
"Sydney",2022-07-17,434
"Sydney",2022-07-18,446
"Sydney",2022-07-19,448
"Sydney",2022-07-20,444
"Sydney",2022-07-21,442
"Sydney",2022-07-22,443
"Sydney",2022-07-23,439
"Sydney",2022-07-24,437
"Sydney",2022-07-25,441
"Sydney",2022-07-26,445
"Sydney",2022-07-27,446
"Sydney",2022-07-28,441
"Sydney",2022-07-29,438
"Sydney",2022-07-30,443
"Sydney",2022-07-31,436
"Sydney",2022-08-01,435
"Sydney",2022-08-02,445
"Sydney",2022-08-03,444
"Sydney",2022-08-04,447
"Sydney",2022-08-05,436
"Sydney",2022-08-06,437
"Sydney",2022-08-07,425
"Sydney",2022-08-08,443
"Sydney",2022-08-09,436
"Sydney",2022-08-10,433
"Sydney",2022-08-11,436
"Sydney",2022-08-12,427
"Sydney",2022-08-13,423
"Sydney",2022-08-14,417
"Sydney",2022-08-15,428
"Sydney",2022-08-16,425
"Sydney",2022-08-17,426
"Sydney",2022-08-18,427
"Sydney",2022-08-19,406
"Sydney",2022-08-20,403
"Sydney",2022-08-21,409
"Sydney",2022-08-22,424
"Sydney",2022-08-23,422
"Sydney",2022-08-24,421
"Sydney",2022-08-25,412
"Sydney",2022-08-26,409
"Sydney",2022-08-27,391
"Sydney",2022-08-28,378
"Sydney",2022-08-29,407
"Sydney",2022-08-30,416
"Sydney",2022-08-31,398
"Sydney",2022-09-01,384
"Sydney",2022-09-02,379
"Sydney",2022-09-03,358
"Sydney",2022-09-04,355
"Sydney",2022-09-05,382
"Sydney",2022-09-06,393
"Sydney",2022-09-07,380
"Sydney",2022-09-08,364
"Sydney",2022-09-09,377
"Sydney",2022-09-10,337
"Sydney",2022-09-11,333
"Sydney",2022-09-12,364
"Sydney",2022-09-13,350
"Sydney",2022-09-14,369
"Sydney",2022-09-15,354
"Sydney",2022-09-16,326
"Sydney",2022-09-17,319
"Sydney",2022-09-18,312
"Sydney",2022-09-19,353
"Sydney",2022-09-20,349
"Sydney",2022-09-21,354
"Sydney",2022-09-22,324
"Sydney",2022-09-23,319
"Sydney",2022-09-24,304
"Sydney",2022-09-25,290
"Sydney",2022-09-26,343
"Sydney",2022-09-27,342
"Sydney",2022-09-28,335
"Sydney",2022-09-29,316
"Sydney",2022-09-30,319
"Sydney",2022-10-01,271
"Sydney",2022-10-02,265
"Sydney",2022-10-03,282
"Sydney",2022-10-04,306
"Sydney",2022-10-05,333
"Sydney",2022-10-06,330
"Sydney",2022-10-07,297
"Sydney",2022-10-08,300
"Sydney",2022-10-09,340
"Sydney",2022-10-10,340
"Sydney",2022-10-11,343
"Sydney",2022-10-12,346
"Sydney",2022-10-13,330
"Sydney",2022-10-14,317
"Sydney",2022-10-15,154
"Sydney",2022-10-16,137
"Sydney",2022-10-17,340
"Sydney",2022-10-18,324
"Sydney",2022-10-19,254
"Sydney",2022-10-20,308
"Sydney",2022-10-21,249
"Sydney",2022-10-22,300
"Sydney",2022-10-23,275
"Sydney",2022-10-24,340
"Sydney",2022-10-25,326
"Sydney",2022-10-26,318
"Sydney",2022-10-27,314
"Sydney",2022-10-28,321
"Sydney",2022-10-29,301
"Sydney",2022-10-30,307
"Sydney",2022-10-31,344
"Sydney",2022-11-01,354
"Sydney",2022-11-02,355
"Sydney",2022-11-03,357
"Sydney",2022-11-04,368
"Sydney",2022-11-05,327
"Sydney",2022-11-06,331
"Sydney",2022-11-07,379
"Sydney",2022-11-08,403
"Sydney",2022-11-09,397
"Sydney",2022-11-10,390
"Sydney",2022-11-11,398
"Sydney",2022-11-12,402
"Sydney",2022-11-13,389
"Sydney",2022-11-14,407
"Sydney",2022-11-15,409
"Sydney",2022-11-16,413
"Sydney",2022-11-17,404
"Sydney",2022-11-18,400
"Sydney",2022-11-19,401
"Sydney",2022-11-20,386
"Sydney",2022-11-21,409
"Sydney",2022-11-22,416
"Sydney",2022-11-23,416
"Sydney",2022-11-24,411
"Sydney",2022-11-25,408
"Sydney",2022-11-26,408
"Sydney",2022-11-27,400
"Sydney",2022-11-28,422
"Sydney",2022-11-29,427
"Sydney",2022-11-30,427
"Sydney",2022-12-01,417
"Sydney",2022-12-02,414
"Sydney",2022-12-03,405
"Sydney",2022-12-04,403
"Sydney",2022-12-05,424
"Sydney",2022-12-06,426
"Sydney",2022-12-07,426
"Sydney",2022-12-08,420
"Sydney",2022-12-09,406
"Sydney",2022-12-10,413
"Sydney",2022-12-11,399
"Sydney",2022-12-12,415
"Sydney",2022-12-13,424
"Sydney",2022-12-14,416
"Sydney",2022-12-15,420
"Sydney",2022-12-16,411
"Sydney",2022-12-17,389
"Sydney",2022-12-18,392
"Sydney",2022-12-19,408
"Sydney",2022-12-20,420
"Sydney",2022-12-21,412
"Sydney",2022-12-22,420
"Sydney",2022-12-23,403
"Sydney",2022-12-24,402
"Sydney",2022-12-25,384
"Sydney",2022-12-26,348
"Sydney",2022-12-27,366
"Sydney",2022-12-28,387
"Sydney",2022-12-29,348
