"city","date","cases"
"Tokyo",2022-11-01,6520
"Tokyo",2022-11-02,6346
"Tokyo",2022-11-03,6686
"Tokyo",2022-11-04,3090
"Tokyo",2022-11-05,7967
"Tokyo",2022-11-06,6264
"Tokyo",2022-11-07,3489
"Tokyo",2022-11-08,8665
"Tokyo",2022-11-09,9012
"Tokyo",2022-11-10,7969
"Tokyo",2022-11-11,7899
"Tokyo",2022-11-12,8021
"Tokyo",2022-11-13,6922
"Tokyo",2022-11-14,4025
"Tokyo",2022-11-15,11196
"Tokyo",2022-11-16,10114
"Tokyo",2022-11-17,9755
"Tokyo",2022-11-18,8292
"Tokyo",2022-11-19,9457
"Tokyo",2022-11-20,7777
"Tokyo",2022-11-21,4619
"Tokyo",2022-11-22,12758
"Tokyo",2022-11-23,12850
"Tokyo",2022-11-24,5639
"Tokyo",2022-11-25,12938
"Tokyo",2022-11-26,13569
"Tokyo",2022-11-27,10346
"Tokyo",2022-11-28,5767
"Tokyo",2022-11-29,14680
"Tokyo",2022-11-30,14399
"Tokyo",2022-12-01,12332
"Tokyo",2022-12-02,11244
"Tokyo",2022-12-03,13321
"Tokyo",2022-12-04,10454
"Tokyo",2022-12-05,5388
"Tokyo",2022-12-06,15501
"Tokyo",2022-12-07,14946
"Tokyo",2022-12-08,14104
"Tokyo",2022-12-09,13556
"Tokyo",2022-12-10,14558
"Tokyo",2022-12-11,12163
"Tokyo",2022-12-12,7044
"Tokyo",2022-12-13,19800
"Tokyo",2022-12-14,18812
"Tokyo",2022-12-15,17687
"Tokyo",2022-12-16,16273
"Tokyo",2022-12-17,17020
"Tokyo",2022-12-18,13646
"Tokyo",2022-12-19,7949
"Tokyo",2022-12-20,20513
"Tokyo",2022-12-21,21186
"Tokyo",2022-12-22,18820
"Tokyo",2022-12-23,17332
"Tokyo",2022-12-24,18731
"Tokyo",2022-12-25,15403
"Tokyo",2022-12-26,8428
"Tokyo",2022-12-27,22063
"Tokyo",2022-12-28,20243
"Tokyo",2022-12-29,18372
"Tokyo",2022-12-30,14525
"Tokyo",2022-12-31,11189
"Tokyo",2023-01-01,9186
